period,department,category,transaction_count,total_amount,budget,variance,budget_utilization_pct,variance_pct,budget_available,avg_transaction_value,spending_deviation_pct,transaction_count_deviation_pct,period_total_spending,period_spending_change_pct,rolling_3m_avg_spending,rolling_spending_deviation_pct,high_budget_utilization,high_spending_deviation,high_transaction_deviation,large_period_change,large_rolling_deviation,anomaly_score,is_anomaly,anomaly_signals
2025-03,Finance,Product Sales,25,541601.73,,,,,0,21664.0692,-21.39742980817459,-19.499105545617176,59577029.34,21.07789629756676,54048602.95,10.228620331064452,False,True,False,True,False,2,1,"high spending deviation, large period change"
2025-03,Finance,Professional Services,45,341636.46,308715.6,32920.860000000044,110.6638148509502,10.66381485095021,1,7591.921333333334,-5.671937846858556,-2.877697841726624,59577029.34,21.07789629756676,54048602.95,10.228620331064452,True,False,False,True,False,2,1,"high budget utilization, large period change"
2025-03,Finance,Service Revenue,43,1089571.17,,,,,0,25338.864418604648,48.99289886257176,36.507936507936506,59577029.34,21.07789629756676,54048602.95,10.228620331064452,False,True,True,True,False,3,1,"high spending deviation, high transaction deviation, large period change"
2025-03,Finance,Software,53,351951.98,329463.06,22488.919999999984,106.82593065213442,6.82593065213441,1,6640.603396226415,5.3730738965079405,3.4707158351409992,59577029.34,21.07789629756676,54048602.95,10.228620331064452,True,False,False,True,False,2,1,"high budget utilization, large period change"
2025-03,Finance,Subscription,29,687214.73,,,,,0,23697.05965517241,2.1051784065881987,-5.605786618444844,59577029.34,21.07789629756676,54048602.95,10.228620331064452,False,False,False,True,False,1,0,large period change
2025-03,Finance,Transaction Fees,29,752129.84,,,,,0,25935.51172413793,6.974717693950405,-5.776173285198558,59577029.34,21.07789629756676,54048602.95,10.228620331064452,False,False,False,True,False,1,0,large period change
2025-03,HR,Benefits,43,247459.7,232272.95,15186.75,106.5383205405537,6.538320540553688,1,5754.876744186046,-4.358259414061635,-5.494505494505495,59577029.34,21.07789629756676,54048602.95,10.228620331064452,True,False,False,True,False,2,1,"high budget utilization, large period change"
2025-03,HR,Product Sales,29,690255.61,,,,,0,23801.91758620689,0.9149644106649184,-4.220183486238534,59577029.34,21.07789629756676,54048602.95,10.228620331064452,False,False,False,True,False,1,0,large period change
2025-03,HR,Recruitment,31,183745.24,167054.97,16690.26999999999,109.9908850362249,9.990885036224896,1,5927.265806451613,-23.80660480533404,-31.36531365313653,59577029.34,21.07789629756676,54048602.95,10.228620331064452,True,True,True,True,False,4,1,"high budget utilization, high spending deviation, high transaction deviation, large period change"
2025-03,HR,Service Revenue,42,958289.24,,,,,0,22816.410476190475,40.11235585001989,37.95620437956205,59577029.34,21.07789629756676,54048602.95,10.228620331064452,False,True,True,True,False,3,1,"high spending deviation, high transaction deviation, large period change"
2025-03,HR,Software,47,286101.1,259559.03,26542.069999999974,110.22583186568389,10.225831865683878,1,6087.25744680851,7.938298993140827,0.1183431952662755,59577029.34,21.07789629756676,54048602.95,10.228620331064452,True,False,False,True,False,2,1,"high budget utilization, large period change"
2025-03,HR,Subscription,23,659018.77,,,,,0,28652.99,1.744700719616635,-19.140624999999996,59577029.34,21.07789629756676,54048602.95,10.228620331064452,False,False,False,True,False,1,0,large period change
2025-03,HR,Training,44,227487.57,227182.48,305.0899999999965,100.13429292610944,0.1342929261094414,1,5170.172045454546,7.160152480349402,-7.259953161592502,59577029.34,21.07789629756676,54048602.95,10.228620331064452,True,False,False,True,False,2,1,"high budget utilization, large period change"
2025-03,HR,Transaction Fees,27,648340.78,,,,,0,24012.62148148148,4.291033248604005,-4.14201183431953,59577029.34,21.07789629756676,54048602.95,10.228620331064452,False,False,False,True,False,1,0,large period change
2025-03,IT,Cloud Services,71,1369104.69,1371115.49,-2010.8000000000463,99.85334568716746,-0.1466543128325423,1,19283.164647887323,6.712611231049481,-1.0835913312693413,59577029.34,21.07789629756676,54048602.95,10.228620331064452,False,False,False,True,False,1,0,large period change
2025-03,IT,Cybersecurity,71,1135181.04,1022731.45,112449.59000000008,110.9950261136489,10.995026113648905,1,15988.465352112677,7.852587334974621,-2.442748091603045,59577029.34,21.07789629756676,54048602.95,10.228620331064452,True,False,False,True,False,2,1,"high budget utilization, large period change"
2025-03,IT,Hardware,72,1269231.07,1150070.76,119160.31000000006,110.36112856221123,10.361128562211256,1,17628.209305555556,-0.9447473032118991,-2.4830699774266303,59577029.34,21.07789629756676,54048602.95,10.228620331064452,True,False,False,True,False,2,1,"high budget utilization, large period change"
2025-03,IT,Product Sales,49,1378146.18,,,,,0,28125.43224489796,33.94636413250717,8.088235294117641,59577029.34,21.07789629756676,54048602.95,10.228620331064452,False,True,False,True,False,2,1,"high spending deviation, large period change"
2025-03,IT,Service Revenue,49,1220472.89,,,,,0,24907.61,16.990675453923593,7.168894289185906,59577029.34,21.07789629756676,54048602.95,10.228620331064452,False,False,False,True,False,1,0,large period change
2025-03,IT,Software,74,1093773.35,1048678.64,45094.7100000002,104.30014575294489,4.300145752944887,1,14780.720945945946,16.320908112828874,7.592891760904695,59577029.34,21.07789629756676,54048602.95,10.228620331064452,True,False,False,True,False,2,1,"high budget utilization, large period change"
2025-03,IT,Subscription,51,1218507.84,,,,,0,23892.310588235297,23.953263835889324,14.037267080745345,59577029.34,21.07789629756676,54048602.95,10.228620331064452,False,True,False,True,False,2,1,"high spending deviation, large period change"
2025-03,IT,Transaction Fees,39,1048619.57,,,,,0,26887.68128205128,11.335705705944338,-9.536082474226813,59577029.34,21.07789629756676,54048602.95,10.228620331064452,False,False,False,True,False,1,0,large period change
2025-03,Marketing,Advertising,85,1554516.18,1517475.53,37040.64999999991,102.44093886640796,2.440938866407942,1,18288.425647058823,4.164959787763096,-2.5477707006369497,59577029.34,21.07789629756676,54048602.95,10.228620331064452,True,False,False,True,False,2,1,"high budget utilization, large period change"
2025-03,Marketing,Content,89,887882.28,872116.41,15765.869999999995,101.8077712813591,1.8077712813591011,1,9976.205393258428,3.542720332393817,0.4388714733542284,59577029.34,21.07789629756676,54048602.95,10.228620331064452,True,False,False,True,False,2,1,"high budget utilization, large period change"
2025-03,Marketing,Events,82,1331436.18,1270943.37,60492.80999999982,104.75967784465485,4.759677844654858,1,16237.026585365851,8.997007833462005,-6.226175349428207,59577029.34,21.07789629756676,54048602.95,10.228620331064452,True,False,False,True,False,2,1,"high budget utilization, large period change"
2025-03,Marketing,Product Sales,63,1486708.76,,,,,0,23598.551746031742,28.96569410004828,16.188524590163937,59577029.34,21.07789629756676,54048602.95,10.228620331064452,False,True,False,True,False,2,1,"high spending deviation, large period change"
2025-03,Marketing,Service Revenue,64,1538690.5,,,,,0,24042.0390625,29.823289208071746,17.79141104294478,59577029.34,21.07789629756676,54048602.95,10.228620331064452,False,True,False,True,False,2,1,"high spending deviation, large period change"
2025-03,Marketing,Software,79,1054838.45,1104184.37,-49345.92000000016,95.5310071994589,-4.468992800541105,1,13352.385443037974,2.976384846153748,-13.765918738629477,59577029.34,21.07789629756676,54048602.95,10.228620331064452,False,False,False,True,False,1,0,large period change
2025-03,Marketing,Subscription,55,1179927.31,,,,,0,21453.223818181817,-3.0543386615408656,-1.2961116650049838,59577029.34,21.07789629756676,54048602.95,10.228620331064452,False,False,False,True,False,1,0,large period change
2025-03,Marketing,Transaction Fees,59,1388478.43,,,,,0,23533.532711864405,20.92090881634407,18.79194630872484,59577029.34,21.07789629756676,54048602.95,10.228620331064452,False,True,False,True,False,2,1,"high spending deviation, large period change"
2025-03,Operations,Logistics,117,2589766.06,2666588.11,-76822.04999999981,97.1190882569412,-2.880911743058804,1,22134.75264957265,21.343479655447425,16.033057851239676,59577029.34,21.07789629756676,54048602.95,10.228620331064452,False,True,False,True,False,2,1,"high spending deviation, large period change"
2025-03,Operations,Maintenance,105,1609779.55,1520763.24,89016.31000000006,105.85339700872834,5.853397008728332,1,15331.23380952381,17.647356815468992,5.763850027979861,59577029.34,21.07789629756676,54048602.95,10.228620331064452,True,False,False,True,False,2,1,"high budget utilization, large period change"
2025-03,Operations,Product Sales,66,1265310.23,,,,,0,19171.367121212123,-5.3145070702423896,10.4089219330855,59577029.34,21.07789629756676,54048602.95,10.228620331064452,False,False,False,True,False,1,0,large period change
2025-03,Operations,Service Revenue,65,1445789.54,,,,,0,22242.916,15.698777906345208,14.481409001956946,59577029.34,21.07789629756676,54048602.95,10.228620331064452,False,False,False,True,False,1,0,large period change
2025-03,Operations,Subscription,69,1631004.39,,,,,0,23637.744782608694,17.172923957159796,12.909090909090905,59577029.34,21.07789629756676,54048602.95,10.228620331064452,False,False,False,True,False,1,0,large period change
2025-03,Operations,Supplies,108,1213324.32,1135856.74,77467.58000000007,106.82018931366292,6.820189313662925,1,11234.484444444444,7.439537183872172,10.079275198187991,59577029.34,21.07789629756676,54048602.95,10.228620331064452,True,False,False,True,False,2,1,"high budget utilization, large period change"
2025-03,Operations,Transaction Fees,74,1904455.77,,,,,0,25735.888783783783,32.887186485453505,20.000000000000004,59577029.34,21.07789629756676,54048602.95,10.228620331064452,False,True,True,True,False,3,1,"high spending deviation, high transaction deviation, large period change"
2025-03,Operations,Utilities,85,1304141.01,1273305.14,30835.87000000011,102.42171880339696,2.42171880339697,1,15342.835411764709,-9.946670024815974,-12.52144082332762,59577029.34,21.07789629756676,54048602.95,10.228620331064452,True,False,False,True,False,2,1,"high budget utilization, large period change"
2025-03,Sales,Client Entertainment,100,931927.71,946111.31,-14183.600000000091,98.5008529281824,-1.4991470718175954,1,9319.2771,23.91357005736045,20.000000000000007,59577029.34,21.07789629756676,54048602.95,10.228620331064452,False,True,True,True,False,3,1,"high spending deviation, high transaction deviation, large period change"
2025-03,Sales,Commissions,91,1339284.92,1318332.73,20952.189999999944,101.58929453264808,1.5892945326480623,1,14717.416703296702,15.684255680195996,8.982035928143713,59577029.34,21.07789629756676,54048602.95,10.228620331064452,True,False,False,True,False,2,1,"high budget utilization, large period change"
2025-03,Sales,Product Sales,68,1677749.95,,,,,0,24672.793382352946,42.84249416370061,31.7545748116254,59577029.34,21.07789629756676,54048602.95,10.228620331064452,False,True,True,True,False,3,1,"high spending deviation, high transaction deviation, large period change"
2025-03,Sales,Service Revenue,48,1100034.98,,,,,0,22917.395416666663,5.968414804197927,-0.3460207612456698,59577029.34,21.07789629756676,54048602.95,10.228620331064452,False,False,False,True,False,1,0,large period change
2025-03,Sales,Software,73,747208.85,774576.86,-27368.01000000001,96.4667147428081,-3.5332852571919084,1,10235.737671232877,-10.585220518712104,-13.66622864651774,59577029.34,21.07789629756676,54048602.95,10.228620331064452,False,False,False,True,False,1,0,large period change
2025-03,Sales,Subscription,37,1110343.21,,,,,0,30009.275945945945,1.620391368434626,-25.917686318131256,59577029.34,21.07789629756676,54048602.95,10.228620331064452,False,False,True,True,False,2,1,"high transaction deviation, large period change"
2025-03,Sales,Transaction Fees,62,1436090.62,,,,,0,23162.751935483877,21.0168044782864,20.648648648648656,59577029.34,21.07789629756676,54048602.95,10.228620331064452,False,True,True,True,False,3,1,"high spending deviation, high transaction deviation, large period change"
2025-03,Sales,Travel,82,977750.64,902638.36,75112.28000000003,108.3214145696179,8.321414569617895,1,11923.788292682926,7.976157157346879,-0.1353179972936439,59577029.34,21.07789629756676,54048602.95,10.228620331064452,True,False,False,True,False,2,1,"high budget utilization, large period change"
2025-04,Customer Support,Outsourcing,72,939187.05,918795.5,20391.550000000047,102.2193785232949,2.219378523294906,1,13044.264583333334,4.494070283681025,-8.215297450424927,54481805.98,-8.552328668356523,54421457.51666666,0.1108909354639329,True,False,False,False,False,1,0,high budget utilization
2025-04,Customer Support,Product Sales,49,1184310.46,,,,,0,24169.601224489797,2.3280637087647618,-2.649006622516561,54481805.98,-8.552328668356523,54421457.51666666,0.1108909354639329,False,False,False,False,False,0,0,
2025-04,Customer Support,Service Revenue,49,1035399.06,,,,,0,21130.59306122449,-5.212520608591572,4.132231404958675,54481805.98,-8.552328668356523,54421457.51666666,0.1108909354639329,False,False,False,False,False,0,0,
2025-04,Customer Support,Software,78,807213.26,788054.17,19159.089999999967,102.43118947013502,2.4311894701350245,1,10348.88794871795,13.90162469435086,4.077094143810232,54481805.98,-8.552328668356523,54421457.51666666,0.1108909354639329,True,False,False,False,False,1,0,high budget utilization
2025-04,Customer Support,Subscription,43,1061445.4,,,,,0,24684.776744186045,-1.7926908804637696,-9.048178613396006,54481805.98,-8.552328668356523,54421457.51666666,0.1108909354639329,False,False,False,False,False,0,0,
2025-04,Customer Support,Support Tools,81,830510.87,827516.66,2994.2099999999627,100.36183078175128,0.3618307817512656,1,10253.22061728395,10.047058978170842,1.0395010395010336,54481805.98,-8.552328668356523,54421457.51666666,0.1108909354639329,True,False,False,False,False,1,0,high budget utilization
2025-04,Customer Support,Training,77,537138.91,511906.15,25232.76000000001,104.9291769594876,4.929176959487595,1,6975.830000000001,-1.6919883393616613,0.9468317552804162,54481805.98,-8.552328668356523,54421457.51666666,0.1108909354639329,True,False,False,False,False,1,0,high budget utilization
2025-04,Customer Support,Transaction Fees,45,1080080.95,,,,,0,24001.798888888887,1.0265811558489195,-6.032482598607882,54481805.98,-8.552328668356523,54421457.51666666,0.1108909354639329,False,False,False,False,False,0,0,
2025-04,Finance,Audit,53,393616.6,393415.62,200.97999999998137,100.05108592282126,0.0510859228212599,1,7426.728301886792,9.42811794200411,3.023758099352055,54481805.98,-8.552328668356523,54421457.51666666,0.1108909354639329,True,False,False,False,False,1,0,high budget utilization
2025-04,Finance,Bank Charges,39,182343.9,180503.28,1840.6199999999956,101.01971554201118,1.0197155420112007,1,4675.484615384616,-21.93720016179801,-23.943661971830988,54481805.98,-8.552328668356523,54421457.51666666,0.1108909354639329,True,True,True,False,False,3,1,"high budget utilization, high spending deviation, high transaction deviation"
2025-04,Finance,Product Sales,25,572622.3,,,,,0,22904.892000000003,-16.895419574906985,-19.499105545617176,54481805.98,-8.552328668356523,54421457.51666666,0.1108909354639329,False,False,False,False,False,0,0,
2025-04,Finance,Professional Services,60,574462.31,600234.03,-25771.71999999997,95.70638805667184,-4.293611943328167,1,9574.371833333336,58.61280286746096,29.49640287769784,54481805.98,-8.552328668356523,54421457.51666666,0.1108909354639329,False,True,True,False,False,2,1,"high spending deviation, high transaction deviation"
